player_id,device_model,tutorial_started,tutorial_completed,first_match,city_build,retained_1d,retained_7d,retained_30d,levels_completed,sessions_played,days_retained,spend_amount
P00405,SM-A145F,0,0,0,0,0,0,0,5,11,4,0.0
P00406,KF6j,1,1,1,1,0,0,0,8,10,22,4.322205482894068
P00407,KG5j,1,0,0,0,0,0,0,4,8,5,3.6864764948882045
P00408,SM-A055F,1,1,1,0,0,0,0,9,11,7,0.0
P00409,iPhone XS,1,1,1,0,1,0,0,8,11,5,0.0
P00410,SM-A032F,1,1,1,0,0,0,0,8,10,14,0.0
P00411,SM-A145F,1,1,1,1,0,0,0,13,18,18,0.0
P00412,JMM-AL10,1,0,0,0,0,0,0,2,9,1,0.0
P00413,KYV47,1,1,0,0,0,0,0,9,17,9,0.0
P00414,SM-X216B,1,0,0,0,1,0,0,2,8,15,0.0
P00415,CPH2185,0,0,0,0,1,1,1,1,10,3,0.0
P00416,SM-T295,1,1,0,0,0,0,0,7,14,14,0.0
P00417,X6516,1,1,0,0,0,0,0,12,18,7,0.0
P00418,X20,1,0,0,0,0,0,0,0,5,1,0.0
P00419,SM-A057G,1,1,1,1,0,0,0,8,9,28,0.0
P00420,M10 Max,1,0,0,0,0,0,0,0,1,20,0.0
P00421,V2111,1,1,0,0,0,0,0,6,9,2,0.0
P00422,SM-A266B,1,0,0,0,0,0,0,1,5,10,0.0
P00423,SM-A032F,1,1,1,0,1,0,0,4,12,20,0.0
P00424,A662LM,1,0,0,0,0,0,0,1,6,28,0.0
P00425,SM-A055F,1,0,0,0,0,0,0,2,11,10,0.0
P00426,SM-A217F,1,1,0,0,1,0,0,9,18,24,0.0
P00427,A667L,1,1,1,0,1,0,0,6,14,15,0.0
P00428,T100,1,0,0,0,0,0,0,2,3,3,0.0
P00429,X6532C,1,1,1,1,1,0,0,6,9,21,6.563757394188152
P00430,2409BRN2CA,1,1,1,1,0,0,0,8,14,19,0.0
P00431,BF6,1,1,0,0,0,0,0,9,11,7,0.0
P00432,SM-G975U,1,1,1,1,0,0,0,6,7,25,0.0
P00433,KG5k,1,0,0,0,0,0,0,2,4,5,0.0
P00434,SM-A032F,1,1,1,0,1,1,0,6,7,16,0.0
P00435,SM-A065F,0,0,0,0,1,0,0,2,4,18,0.0
P00436,SM-A505F,1,0,0,0,0,0,0,3,10,6,0.0
P00437,SM-A065F,1,0,0,0,1,1,0,1,5,7,0.0
P00438,220733SG,1,0,0,0,0,0,0,2,8,25,0.0
P00439,SM-A556E,1,0,0,0,0,0,0,4,9,13,0.0
P00440,SM-A065F,1,0,0,0,1,1,0,0,8,3,0.0
P00441,SM-A065F,1,1,1,0,1,0,0,4,10,4,0.0
P00442,SCV49,1,1,0,0,0,0,0,11,16,3,6.540629530859218
P00443,C22,1,1,1,0,0,0,0,8,12,2,0.0
P00444,SM-A127F,0,0,0,0,0,0,0,3,5,11,0.0
P00445,X656,1,1,1,1,0,0,0,10,19,16,0.0
P00446,CPH1835,1,0,0,0,1,0,0,4,10,26,0.0
P00447,S7,1,1,1,0,1,0,0,8,17,2,0.0
P00448,NEON RAY 2,1,1,1,0,1,0,0,9,14,8,0.0
P00449,C22,1,0,0,0,0,0,0,2,9,10,0.0
P00450,SM-A065F,0,0,0,0,1,1,0,2,8,15,0.0
P00451,P651W,1,1,1,0,0,0,0,13,14,14,1.9980688789298595
P00452,23028RNCAG,0,0,0,0,1,0,0,1,5,8,0.0
P00453,C32,1,0,0,0,1,1,0,1,9,7,0.0
P00454,A101LV,0,0,0,0,0,0,0,2,7,17,0.0
P00455,2409BRN2CA,1,0,0,0,0,0,0,4,13,1,0.0
P00456,CPH2591,1,1,0,0,1,0,0,5,14,12,0.0
P00457,SM-A055F,1,0,0,0,1,1,0,1,10,13,0.0
P00458,X6531B,1,1,1,1,0,0,0,11,14,13,0.0
P00459,SM-A055F,1,0,0,0,0,0,0,1,9,4,0.0
P00460,2409BRN2CA,1,1,1,0,1,0,0,8,17,3,0.0
P00461,2409BRN2CA,1,1,0,0,0,0,0,7,12,14,0.0
P00462,23028RN4DG,1,1,1,1,0,0,0,5,8,15,0.0
P00463,BE7,0,0,0,0,1,1,1,2,7,15,0.0
P00464,C31,0,0,0,0,0,0,0,3,12,14,0.0
P00465,SM-S901N,1,1,1,1,1,0,0,8,14,5,0.0
P00466,C22,1,1,1,0,1,1,1,5,6,7,1.3365672903029444
P00467,A665L,1,1,0,0,0,0,0,8,14,2,0.0
P00468,SM-N970U,1,1,1,1,0,0,0,9,11,23,0.0
P00469,BG6,1,1,1,0,0,0,0,12,16,27,0.0
P00470,SM-T875,1,1,0,0,1,1,0,6,10,4,0.0
P00471,SM-A055F,1,1,1,0,0,0,0,8,12,3,0.0
P00472,23090RA98C,1,0,0,0,0,0,0,4,5,15,0.0
P00473,SM-A055F,1,0,0,0,0,0,0,4,12,17,3.9633468453340726
P00474,moto g13,1,1,1,0,0,0,0,14,18,14,0.0
P00475,KE5,1,0,0,0,1,0,0,3,8,21,0.0
P00476,SM-T815Y,1,1,0,0,0,0,0,16,20,3,0.0
P00477,SM-A065F,1,1,0,0,0,0,0,12,16,23,0.0
P00478,SM-A045F,1,0,0,0,0,0,0,3,6,21,0.0
P00479,22041219G,1,1,1,0,0,0,0,4,6,9,0.0
P00480,SM-A225F,1,0,0,0,1,0,0,2,8,7,6.295762948316852
P00481,WDY-LX2,1,0,0,0,0,0,0,3,4,13,6.037119474665489
P00482,SM-E135F,1,1,1,0,0,0,0,6,14,11,0.0
P00483,SM-T225N,1,1,1,1,0,0,0,10,14,23,0.0
P00484,SM-A256E,1,1,0,0,0,0,0,12,13,2,0.0
P00485,CC7,1,1,0,0,0,0,0,5,7,12,0.0
P00486,SM-G986U,1,0,0,0,0,0,0,1,2,18,0.0
P00487,SM-A055F,1,0,0,0,0,0,0,1,9,7,0.0
P00488,SM-A165F,0,0,0,0,0,0,0,0,6,13,0.0
P00489,KFQUWI,1,1,1,0,1,0,0,7,12,4,0.0
P00490,iPhone 11 Pro,1,1,1,1,0,0,0,7,13,19,0.0
P00491,SM-T225N,1,1,1,1,0,0,0,7,16,6,0.0
P00492,220733SFG,1,0,0,0,1,0,0,4,13,29,0.0
P00493,SM-A165F,1,1,1,1,0,0,0,12,16,2,4.07538109789065
P00494,SM-A042F,1,1,1,1,0,0,0,8,17,5,0.4762646932876553
P00495,CK6,1,1,1,0,0,0,0,7,12,2,0.0
P00496,X6532C,1,1,1,1,1,1,1,11,20,29,0.0
P00497,CC7,1,1,1,0,1,1,0,14,17,2,0.0
P00498,SM-A065F,1,0,0,0,1,0,0,5,6,8,0.0
P00499,BV9200,1,0,0,0,0,0,0,3,4,6,0.0
P00500,SC-02K,1,0,0,0,0,0,0,2,6,6,0.0
P00501,CPH2477,1,0,0,0,0,0,0,3,8,28,0.0
P00502,X6517,1,0,0,0,0,0,0,2,10,23,0.0
P00503,X6528,1,0,0,0,0,0,0,6,9,7,0.0
P00504,1.4,1,1,1,0,0,0,0,9,10,16,0.0
P00505,SM-A356E,1,0,0,0,0,0,0,2,7,3,0.0
P00506,X6525,1,1,1,0,1,1,0,12,21,12,0.0
P00507,Moto G7 Power,1,1,1,0,0,0,0,7,11,22,0.0
P00508,24116RACCG,1,1,1,0,0,0,0,14,18,26,0.0
P00509,INKOSI PRO,1,0,0,0,1,0,0,4,9,8,0.0
P00510,SM-A725F,1,1,1,0,1,1,1,5,14,5,0.0
P00511,M2006C3MG,1,1,0,0,1,1,1,7,13,5,0.0
P00512,V2332,1,0,0,0,1,0,0,2,5,14,0.0
P00513,SM-A326K,1,1,1,0,0,0,0,6,8,8,0.0
P00514,RMX3830,1,1,1,1,1,1,0,9,18,5,0.0
P00515,SM-A055F,1,1,0,0,0,0,0,8,11,14,0.0
P00516,SM-A055F,1,0,0,0,0,0,0,1,7,14,0.0
P00517,C22,1,0,0,0,1,1,1,1,5,2,0.0
P00518,SM-J415F,1,1,1,0,1,1,1,7,12,29,6.197362435300939
P00519,SM-A135U1,1,1,0,0,0,0,0,16,25,10,0.0
P00520,KL4,1,1,0,0,1,1,1,8,14,20,0.0
P00521,A666L,1,1,0,0,0,0,0,7,8,7,0.0
P00522,23129RN51X,1,1,1,1,0,0,0,6,12,16,0.0
P00523,23090RA98G,1,0,0,0,0,0,0,3,5,7,0.0
P00524,SM-A520F,1,1,0,0,0,0,0,3,4,4,0.0
P00525,CPH2219,1,1,1,1,1,0,0,5,10,11,0.0
P00526,X6531B,1,0,0,0,1,0,0,2,6,2,0.0
P00527,BF7,1,1,0,0,0,0,0,11,14,12,0.0
P00528,SM-A165F,1,1,0,0,0,0,0,6,15,4,2.7920439682011504
P00529,SM-A055F,1,0,0,0,0,0,0,1,6,1,0.0
P00530,L5007,1,0,0,0,0,0,0,3,4,18,0.0
P00531,X678B,1,1,1,1,1,0,0,6,13,14,0.0
P00532,moto e(7),1,0,0,0,1,0,0,3,5,16,0.0
P00533,VX18,0,0,0,0,1,1,0,0,9,29,0.0
P00534,SM-A045F,1,1,1,1,0,0,0,8,9,13,0.0
P00535,JDY-LX1,1,1,0,0,0,0,0,9,10,6,0.0
P00536,8496G,1,1,1,1,0,0,0,6,13,2,0.0
P00537,CPH2271,1,1,1,1,0,0,0,8,11,10,0.0
P00538,KL5,1,0,0,0,0,0,0,0,9,1,9.264246990568576
P00539,CI6,1,1,1,1,0,0,0,9,12,4,0.0
P00540,BF6,1,1,1,1,1,0,0,4,10,13,0.0
P00541,P7,1,1,1,0,0,0,0,8,17,23,0.0
P00542,Neon Ray Ultra M,1,1,0,0,0,0,0,9,17,24,0.0
P00543,SM-A155F,1,0,0,0,1,1,0,2,11,15,0.0
P00544,MAR-LX1A,1,0,0,0,0,0,0,3,7,14,0.0
P00545,23053RN02A,0,0,0,0,0,0,0,2,3,11,0.0
P00546,SM-A135F,1,0,0,0,0,0,0,3,4,8,0.0
P00547,2409BRN2CA,0,0,0,0,0,0,0,1,6,13,0.0
P00548,MAR-LX1A,1,0,0,0,0,0,0,3,4,9,0.0
P00549,2409BRN2CG,1,0,0,0,0,0,0,1,4,21,0.0
P00550,X663,1,1,0,0,1,0,0,7,14,5,0.0
P00551,2409BRN2CG,1,1,1,0,0,0,0,8,9,7,0.0
P00552,RMX3710,1,1,1,1,0,0,0,9,13,8,0.0
P00553,SM-A325F,1,0,0,0,0,0,0,5,6,15,0.0
P00554,SM-A037F,1,0,0,0,1,0,0,2,10,22,0.0
P00555,BC3,1,1,1,0,1,0,0,5,9,11,0.0
P00556,SM-A047F,1,1,1,1,0,0,0,6,10,25,0.0
P00557,BF6,1,0,0,0,0,0,0,2,5,1,0.0
P00558,SM-A055F,1,1,1,0,1,1,1,10,18,28,0.0
P00559,SM-T580,1,0,0,0,0,0,0,0,1,30,0.0
P00560,220733SFG,0,0,0,0,0,0,0,0,6,2,0.0
P00561,BD4h,1,1,0,0,0,0,0,14,21,14,0.0
P00562,BG6m,0,0,0,0,1,1,0,5,12,2,0.0
P00563,BF6,1,1,1,1,1,0,0,15,22,5,0.0
P00564,SM-A055F,1,0,0,0,0,0,0,2,4,2,0.0
P00565,X6532C,1,1,1,1,0,0,0,8,12,21,0.0
P00566,X6511B,1,0,0,0,1,0,0,2,3,20,0.0
P00567,X669,1,1,1,1,0,0,0,6,14,7,0.0
P00568,BG6i,1,0,0,0,0,0,0,3,8,13,0.0
P00569,X626,0,0,0,0,0,0,0,3,9,3,0.0
P00570,X6532C,1,0,0,0,0,0,0,0,6,6,0.0
P00571,X650B,1,1,1,0,0,0,0,11,18,16,0.0
P00572,2409BRN2CY,1,1,0,0,1,0,0,6,8,1,0.0
P00573,A669L,1,1,0,0,0,0,0,10,13,7,0.0
P00574,G21,1,1,0,0,0,0,0,4,9,5,0.0
P00575,ATU-L42,0,0,0,0,0,0,0,1,7,14,0.0
P00576,H5,0,0,0,0,0,0,0,4,5,13,0.0
P00577,KL4,0,0,0,0,0,0,0,1,3,17,0.0
P00578,LLD-L31,0,0,0,0,0,0,0,2,7,30,3.190778430904381
P00579,CPH2591,1,1,1,1,0,0,0,6,11,25,0.0
P00580,KI5k,1,1,0,0,0,0,0,3,8,8,0.0
P00581,RMX3834,1,0,0,0,1,0,0,2,7,5,0.0
P00582,LE6h,0,0,0,0,1,0,0,4,7,19,0.0
P00583,CPH2591,1,1,1,1,1,1,1,8,14,15,0.0
P00584,X20,1,1,1,1,0,0,0,14,19,5,0.0
P00585,Moto E13,1,1,0,0,1,1,1,7,14,4,2.411975281510697
P00586,KL5,1,1,0,0,0,0,0,12,19,5,0.0
P00587,SM-A065F,1,1,1,1,1,0,0,9,11,21,3.836122579218717
P00588,BF6,1,1,1,0,0,0,0,12,18,18,0.0
P00589,BF6,1,1,0,0,1,0,0,3,4,5,0.0
P00590,KL4,1,1,0,0,0,0,0,7,15,13,0.0
P00591,BF6,1,0,0,0,1,1,1,1,4,11,0.0
P00592,CPH2015,1,1,1,1,1,1,1,8,14,7,0.0
P00593,SM-A042F,1,1,1,1,0,0,0,8,9,8,0.0
P00594,SM-X115,1,1,1,1,0,0,0,9,15,17,4.9950299106912395
P00595,M5,1,1,1,1,0,0,0,7,15,8,0.0
P00596,JKM-LX1,1,0,0,0,1,1,0,2,8,21,0.0
P00597,X689C,1,1,0,0,0,0,0,9,16,20,0.0
P00598,X6525,1,0,0,0,0,0,0,2,3,4,0.0
P00599,KJ5,1,1,1,0,0,0,0,7,13,17,0.0
P00600,SM-A055F,1,1,1,1,0,0,0,9,16,22,0.0
P00601,X6525,1,1,1,1,0,0,0,7,14,20,0.0
P00602,SM-A165F,1,0,0,0,0,0,0,4,8,1,0.0
P00603,SM-A042F,1,1,1,1,1,1,1,8,12,1,0.0
P00604,SM-A032F,0,0,0,0,0,0,0,5,12,11,0.0
P00605,2409BRN2CA,1,0,0,0,1,1,1,3,12,23,0.0
P00606,CPH2641,1,1,1,1,0,0,0,3,10,6,0.0
P00607,BG6m,1,0,0,0,0,0,0,1,10,3,0.0
P00608,X6525D,1,1,1,1,0,0,0,9,11,1,0.0
P00609,Z2453,1,1,0,0,1,1,0,6,7,27,0.0
P00610,SM-A525F,1,1,1,0,0,0,0,9,17,6,0.0
P00611,SM-A055F,1,0,0,0,0,0,0,3,6,13,0.0
P00612,SM-T377V,1,1,1,0,0,0,0,8,9,19,0.0
P00613,iPhone XR,1,1,1,1,1,1,1,8,11,10,0.0
P00614,SM-A065F,1,0,0,0,1,1,0,2,9,17,0.0
P00615,Z2359,1,1,1,1,1,1,1,9,12,10,0.0
P00616,901SH,1,0,0,0,0,0,0,0,9,14,0.0
P00617,SM-A055F,0,0,0,0,1,0,0,0,2,19,0.0
P00618,SM-A165F,1,1,1,1,1,1,0,8,16,21,0.0
P00619,CRT-NX1,1,0,0,0,0,0,0,2,7,11,0.0
P00620,CG6j,1,1,1,0,0,0,0,9,13,4,0.0
P00621,SM-A042F,1,0,0,0,0,0,0,0,4,10,0.0
P00622,BG6m,1,1,1,0,1,0,0,6,7,15,0.0
P00623,SM-A127F,1,1,1,0,0,0,0,6,10,26,0.0
P00624,SM-A235F,0,0,0,0,0,0,0,3,6,20,0.0
P00625,KG5k,0,0,0,0,0,0,0,2,4,17,0.0
P00626,SM-A127F,1,0,0,0,0,0,0,2,8,6,0.0
P00627,CPH2641,1,1,0,0,0,0,0,9,14,24,0.0
P00628,C1 2nd Edition,1,1,1,0,1,1,1,8,15,11,0.0
P00629,SM-A055F,1,0,0,0,0,0,0,2,9,2,0.0
P00630,KI5k,1,0,0,0,0,0,0,3,6,3,0.0
P00631,SM-A226B,1,1,0,0,0,0,0,9,17,1,0.0
P00632,Infinity 13,1,1,1,0,0,0,0,11,20,8,0.0
P00633,STK-L21,1,1,1,0,0,0,0,12,19,8,3.1350650168703194
P00634,CPH2471,1,1,1,1,0,0,0,5,12,8,0.0
P00635,SM-A032F,1,1,1,1,1,1,1,8,15,3,0.0
P00636,SM-T295,0,0,0,0,0,0,0,1,9,13,0.0
P00637,CPH2471,1,1,1,0,0,0,0,12,20,15,0.0
P00638,KL5,1,1,0,0,1,1,1,0,7,4,0.0
P00639,SM-A057F,1,1,0,0,0,0,0,7,14,26,0.0
P00640,C22,1,1,1,1,0,0,0,12,21,24,0.0
P00641,SM-A055F,1,1,0,0,1,1,1,5,6,6,0.0
P00642,SM-A145F,1,1,1,1,1,1,0,7,8,14,0.0
P00643,BG6m,1,0,0,0,0,0,0,2,10,3,0.0
P00644,X20,0,0,0,0,0,0,0,4,12,6,0.0
P00645,2409BRN2CA,1,1,0,0,0,0,0,12,15,13,0.0
P00646,iPhone 15 Pro Max,1,0,0,0,0,0,0,1,4,18,0.0
P00647,X657B,1,1,1,1,0,0,0,12,17,23,0.0
P00648,SM-A715F,1,1,1,0,1,1,1,8,17,22,0.0
P00649,RNE-L21,0,0,0,0,0,0,0,1,4,22,0.0
P00650,X6532,1,1,0,0,1,1,1,14,20,15,0.0
P00651,SM-A032F,0,0,0,0,0,0,0,4,11,8,0.0
P00652,X6517,1,1,0,0,0,0,0,8,10,5,0.0
P00653,K15q,1,0,0,0,0,0,0,1,6,21,0.0
P00654,A509WM,1,1,1,0,0,0,0,1,4,1,0.0
P00655,SM-A125F,1,1,1,0,0,0,0,6,10,11,0.0
P00656,BF6,0,0,0,0,1,1,1,2,7,7,0.0
P00657,A665L,1,1,1,1,0,0,0,8,14,4,0.0
P00658,X6525D,1,1,1,0,1,1,0,5,14,9,0.0
P00659,SM-X210,1,1,1,0,0,0,0,8,15,14,0.0
P00660,SM-X205,1,0,0,0,0,0,0,1,7,3,0.0
P00661,SM-A135F,1,1,1,1,1,1,1,6,9,22,0.0
P00662,SCV39,1,1,1,0,0,0,0,14,16,2,0.0
P00663,Neon Ray Ultra M,1,0,0,0,1,1,1,2,5,9,0.0
P00664,SM-A155F,1,1,0,0,0,0,0,4,11,24,0.0
P00665,SM-A032F,1,1,0,0,0,0,0,12,19,9,0.0
P00666,KL4,1,1,0,0,0,0,0,6,9,20,12.237463421368357
P00667,KL5,1,1,0,0,1,1,0,8,15,23,0.0
P00668,KL4,1,1,1,1,1,0,0,7,8,1,0.0
P00669,SM-A042F,1,1,0,0,0,0,0,3,6,21,0.0
P00670,A665L,1,1,1,0,1,1,0,9,13,6,0.0
P00671,X6525,0,0,0,0,0,0,0,2,4,2,0.0
P00672,M5,1,0,0,0,0,0,0,4,10,18,0.0
P00673,SM-A065F,1,1,1,1,0,0,0,7,9,23,0.0
P00674,SM-A225F,1,0,0,0,1,0,0,3,9,29,0.0
P00675,BF7,1,1,0,0,0,0,0,9,12,20,0.0
P00676,Moto g stylus (2023),1,1,0,0,0,0,0,8,10,14,0.0
P00677,2409BRN2CA,1,0,0,0,1,0,0,4,6,23,0.0
P00678,A669L,1,1,0,0,0,0,0,9,18,20,0.0
P00679,22095RA98C,1,0,0,0,1,1,0,1,6,8,2.5953886148094116
P00680,RB8S,1,1,1,0,0,0,0,10,19,22,0.0
P00681,KE5S,1,1,1,0,1,1,1,6,12,1,0.0
P00682,KI5k,0,0,0,0,0,0,0,4,13,11,0.0
P00683,X6525,1,0,0,0,0,0,0,0,1,8,0.0
P00684,AMN-LX9,1,1,0,0,1,1,0,10,12,11,0.0
P00685,Pixel 8a,1,1,1,1,0,0,0,4,12,15,0.0
P00686,SM-A105F,1,1,1,1,0,0,0,11,12,23,1.8221994459716395
P00687,SM-X205,1,1,1,0,0,0,0,11,19,1,0.0
P00688,SM-A165F,1,1,0,0,0,0,0,6,9,7,0.0
P00689,M2101K6G,1,0,0,0,0,0,0,1,7,13,0.0
P00690,SM-A042F,1,1,1,0,0,0,0,12,14,13,0.0
P00691,SM-A145F,1,0,0,0,0,0,0,1,10,13,0.0
P00692,Neon Ray Ultra,1,1,1,1,1,0,0,10,11,13,0.0
P00693,SM-A035F,0,0,0,0,0,0,0,5,14,27,0.0
P00694,KL5,1,1,1,0,0,0,0,6,9,12,0.0
P00695,2409BRN2CA,1,0,0,0,1,0,0,3,4,2,0.0
P00696,W6004,1,1,1,0,1,1,1,5,7,2,0.0
P00697,A665L,0,0,0,0,0,0,0,3,6,17,0.0
P00698,V651W,1,0,0,0,0,0,0,3,8,23,0.0
P00699,KL4,1,0,0,0,1,0,0,3,6,15,0.0
P00700,KI7,1,1,1,1,0,0,0,4,12,3,0.0
P00701,CPH2471,1,1,1,1,0,0,0,6,14,30,0.0
P00702,SM-A055F,1,1,1,0,1,1,1,9,15,6,0.0
P00703,23106RN0DA,1,0,0,0,0,0,0,2,8,24,0.0
P00704,BF6,0,0,0,0,0,0,0,2,10,2,0.0
P00705,SM-A065F,1,1,1,1,0,0,0,6,9,17,4.692909627708417
P00706,SM-G930W8,1,1,0,0,0,0,0,5,6,9,0.0
P00707,SM-A145F,1,1,0,0,0,0,0,10,11,20,0.0
P00708,SM-A366B,1,0,0,0,1,1,1,3,7,5,0.0
P00709,KI5k,1,1,1,0,0,0,0,9,13,14,0.0
P00710,24117RN76G,1,0,0,0,0,0,0,1,9,4,0.0
P00711,SM-A546E,1,1,0,0,0,0,0,5,8,8,0.0
P00712,X682B,1,0,0,0,1,1,1,1,3,2,0.0
P00713,CG6,0,0,0,0,0,0,0,1,7,16,0.0
P00714,BF7,1,1,1,0,1,0,0,9,18,17,0.0
P00715,X6532C,0,0,0,0,0,0,0,1,9,15,0.0
P00716,RKY-LX1,1,1,1,1,0,0,0,5,6,22,0.0
P00717,SM-G973F,1,1,1,0,0,0,0,11,16,2,0.0
P00718,V1818CA,1,1,1,1,0,0,0,11,12,5,0.0
P00719,2409BRN2CA,1,1,0,0,1,0,0,8,10,17,0.0
P00720,X680,1,1,1,0,0,0,0,5,7,3,0.0
P00721,T610K,1,1,1,1,0,0,0,10,11,13,0.0
P00722,SM-A042F,1,1,0,0,0,0,0,6,11,6,0.0
P00723,SM-A065F,1,1,0,0,0,0,0,7,8,6,0.0
P00724,SM-A260F,1,1,0,0,0,0,0,5,13,2,0.0
P00725,X6725,1,1,0,0,0,0,0,7,16,6,13.456229887694146
P00726,SM-A202F,1,0,0,0,0,0,0,1,8,27,0.013696053289305787
P00727,BF6,1,1,0,0,0,0,0,12,14,22,0.0
P00728,IX,1,0,0,0,0,0,0,2,10,8,0.0
P00729,KJ5,1,1,1,1,0,0,0,6,10,1,0.0
P00730,X6525,1,1,0,0,0,0,0,10,18,13,0.0
P00731,X6525,1,0,0,0,1,0,0,0,1,14,0.0
P00732,BD4a,1,1,1,0,0,0,0,2,10,7,0.0
P00733,SM-T227U,1,1,0,0,0,0,0,5,7,20,0.0
P00734,SM-A225F,1,1,1,1,0,0,0,5,14,17,0.0
P00735,SM-A135F,1,0,0,0,1,1,1,2,7,7,5.171587306143497
P00736,CA8,1,1,1,0,1,0,0,15,23,8,0.0
P00737,X669,1,0,0,0,0,0,0,1,8,4,0.0
P00738,KB7j,1,0,0,0,0,0,0,0,3,7,0.0
P00739,A667L,1,1,1,1,1,0,0,9,15,23,0.0
P00740,C22,1,1,1,0,0,0,0,11,13,1,0.0
P00741,CPH2641,1,0,0,0,0,0,0,2,8,28,0.0
P00742,X6528,1,0,0,0,0,0,0,2,8,6,0.0
P00743,C1 2nd Edition,1,1,1,1,0,0,0,5,11,19,0.0
P00744,Z2453,1,1,0,0,1,1,1,11,16,6,0.0
P00745,SM-A155F,1,1,0,0,1,0,0,5,12,9,0.0
P00746,SM-A405FN,1,1,1,0,1,0,0,7,16,9,0.0
P00747,23129RN51X,1,1,1,1,0,0,0,9,13,11,0.0
P00748,A512W,1,0,0,0,1,1,1,1,2,15,0.0
P00749,A661WP,1,1,1,1,0,0,0,6,7,5,0.0
P00750,TA-1357,1,0,0,0,1,0,0,0,4,6,0.0
P00751,2409BRN2CA,1,0,0,0,0,0,0,0,4,24,0.0
P00752,Vivo PLUS,1,1,0,0,1,1,0,10,16,4,0.0
P00753,iPhone XR,1,1,0,0,1,0,0,8,9,6,0.0
P00754,23106RN0DA,1,1,1,0,0,0,0,10,18,17,3.6480694059529366
P00755,BF6,1,1,1,1,1,1,1,5,12,4,0.0
P00756,CE8,1,1,0,0,0,0,0,9,11,12,1.5156772406617245
P00757,220733SFG,1,0,0,0,0,0,0,2,10,6,0.0
P00758,X657C,1,1,1,1,1,1,0,6,10,9,0.0
P00759,Delta 14,1,0,0,0,0,0,0,2,4,21,0.0
P00760,RMX3930,1,1,1,1,0,0,0,9,11,5,0.0
P00761,KL4,1,1,0,0,0,0,0,3,8,1,0.0
P00762,24048RN6CG,1,1,1,0,0,0,0,1,7,15,0.0
P00763,KL5,1,1,0,0,0,0,0,10,16,24,0.0
P00764,V2027,1,1,1,0,1,0,0,7,12,13,0.0
P00765,SM-A055F,1,0,0,0,0,0,0,4,7,12,6.343118446644498
P00766,DUB-LX1,1,0,0,0,0,0,0,3,5,2,0.0
P00767,SM-N960F,1,0,0,0,1,0,0,1,7,3,0.0
P00768,BC3,1,1,1,0,0,0,0,5,13,5,0.0
P00769,SM-X115,1,0,0,0,0,0,0,3,8,1,0.0
P00770,X665E,1,1,0,0,1,1,1,7,16,9,0.0
P00771,2409BRN2CA,1,1,1,1,1,1,1,9,13,12,0.0
P00772,iPhone 11 Pro Max,1,0,0,0,0,0,0,2,5,11,2.4079320834371725
P00773,BF6,1,1,0,0,0,0,0,7,9,6,0.0
P00774,A669L,1,0,0,0,0,0,0,2,7,3,7.148226412867272
P00775,SM-A146U,1,1,0,0,0,0,0,10,17,29,0.0
P00776,KL4,1,1,0,0,0,0,0,9,16,12,0.0
P00777,SM-A155F,1,1,1,0,1,0,0,8,9,5,0.0
P00778,BD4j,1,1,1,0,0,0,0,10,15,19,0.0
P00779,SM-G950F,1,0,0,0,0,0,0,1,5,10,0.0
P00780,CPH2015,1,1,1,1,0,0,0,17,19,4,0.0
P00781,CPH2239,0,0,0,0,1,1,0,2,4,17,0.0
P00782,A512W,1,1,1,1,1,0,0,11,16,17,0.0
P00783,KI5k,0,0,0,0,0,0,0,2,5,22,0.0
P00784,SM-X115,1,1,0,0,1,0,0,14,16,1,0.0
P00785,SM-A042F,1,1,1,0,1,1,0,6,10,10,0.0
P00786,E33,1,1,1,0,0,0,0,10,13,9,8.257613540963742
P00787,C31,1,0,0,0,0,0,0,2,7,25,5.618962379339386
P00788,SM-A047F,1,1,0,0,0,0,0,5,6,8,0.0
P00789,CPH2641,1,1,1,0,0,0,0,4,8,24,0.0
P00790,CPH1835,1,0,0,0,0,0,0,3,4,28,0.0
P00791,KL4,1,1,1,0,0,0,0,2,9,27,0.0
P00792,K15q,1,1,0,0,0,0,0,5,14,25,3.1287769178123064
P00793,KD7,1,0,0,0,0,0,0,2,5,5,0.0
P00794,GFY-LX2,1,0,0,0,0,0,0,2,6,18,0.0
P00795,SM-A055F,1,1,1,0,1,0,0,4,6,10,0.0
P00796,X652B,1,1,1,0,0,0,0,5,8,20,0.0
P00797,SM-A136U1,1,1,1,0,0,0,0,8,15,26,0.0
P00798,S663L,1,1,1,1,0,0,0,4,7,15,0.0
P00799,iPhone X,1,1,1,1,0,0,0,5,7,21,0.0
P00800,BC1s,1,1,1,0,0,0,0,7,16,9,0.0
P00801,SM-T220,1,0,0,0,0,0,0,1,6,20,0.0
P00802,KL4,1,1,1,1,0,0,0,11,16,4,0.0
P00803,22120RN86G,1,0,0,0,1,1,1,0,3,1,0.0
P00804,RMX3690,0,0,0,0,0,0,0,0,3,13,0.0
P00805,C32,0,0,0,0,1,0,0,3,5,14,0.0
P00806,SM-G965F,1,1,1,1,0,0,0,9,16,9,0.0
P00807,SM-G715U1,1,1,0,0,1,1,0,8,9,6,0.0
P00808,KB8,1,1,1,1,1,0,0,4,11,9,0.0
P00809,CI6,1,1,0,0,1,0,0,5,9,2,0.0
P00810,2409BRN2CA,1,0,0,0,1,0,0,4,10,7,0.0
